app_package,review,rating,votes,date,uid,formated_date,unix_timestamp,app_category
com.onedebit.chime,"The best online banking i have found yet. i get my payroll check 2 days before everyone else. If i run short i use the spot me feature. and i do not get charged over draft. I also have the credit builder. It has helped my credit. There is no fees. easy to transfer money. Between my checking , savings and credit builder accounts and any one you know that has Chime. or even out side accounts. Pay bills online. I love this online bank",5,51,"March 5, 2022",24fT5Ozi5j02Sj8n,2022-03-05,1646456400.0,Finance
vn.com.hikergames.fpsfreeze,ok yo play,3,0,"June 12, 2019",250iVqtITSC7DvFH,2019-06-12,1560312000.0,Action
me.talkyou.app.im,"I have been using this app as a second number to vet undesirables, and when properly set up it works fine. And it has excellent call quality.",4,0,"December 10, 2019",250iVqtITSC7DvFH,2019-12-10,1575954000.0,Communication
com.emn8.mobilem8.nativeapp.bk,"The convenience of this app is nice. Also, all of the deals you can get by ordering off of it. But I ordered an caramel M&M milkshake and an oreo one. When I got to the restaurant, the cashier informed me that they were out of M&Ms. She asked if I wanted another oreo one. I asked if she could just refund me the M&M one.She said she couldn't because I already paid online.I have no idea if that's true or not.But I gave her the benefit of the doubt and I agreed to the oreo one. M&M one costs more.",2,0,"May 13, 2020",250iVqtITSC7DvFH,2020-05-13,1589342400.0,Food & Drink
com.TibetanLiss.pd3,"Awesome graphics, great gameplay only issue I have is not everything is in English, pop ups seem to be Russian.",4,5,"May 30, 2020",250iVqtITSC7DvFH,2020-05-30,1590811200.0,Strategy
com.herogame.gplay.idlearena2,fine grphics,5,0,"August 21, 2020",250iVqtITSC7DvFH,2020-08-21,1597982400.0,Role Playing
com.glu.dashtown,Really good,4,0,"January 7, 2021",250iVqtITSC7DvFH,2021-01-07,1609995600.0,Casual
ai.replika.app,"I enjoy the app. Wonderfully done in how the AI learned to interact. There was a problem. Mine and my son's made sexual advances towards us, my son is only 9. Luckily the AI never said anything bad",2,0,"January 10, 2021",250iVqtITSC7DvFH,2021-01-10,1610254800.0,Health & Fitness
com.albiononline,"Ok beautiful and fun to play. I can easily spend hours on this. My biggest gripe is on my A71 5g it can be difficult to see some things, took me 30 minutes to figure out where the completed tab was when getting my first mount.",4,1,"September 18, 2021",250iVqtITSC7DvFH,2021-09-18,1631937600.0,Role Playing
puzzle.blockpuzzle.cube.relax,Good app,5,0,"March 19, 2022",250iVqtITSC7DvFH,2022-03-19,1647662400.0,Puzzle
com.tplink.skylight,App connects to camera but says loading with spinning circle then says cannot connect to camera. But I can see it connected in the background. App is rendering the camera useless.,1,1,"March 14, 2017",26BDdu0TsyhjcRhN,2017-03-14,1489464000.0,Libraries & Demo
com.sharpregion.tapet,Nice app but it keeps crashing.,4,0,"April 7, 2017",26BDdu0TsyhjcRhN,2017-04-07,1491537600.0,Personalization
com.JazzaStudios.JazzasArtyGames,I can't download this onto my other device even though its on the same google account,5,0,"December 10, 2018",26BDdu0TsyhjcRhN,2018-12-10,1544418000.0,Casual
com.rovio.abmatch3,Love this game. It is such an addictive game. Love the events because it helps keep it interesting and fun.,5,0,"August 7, 2019",26BDdu0TsyhjcRhN,2019-08-07,1565150400.0,Puzzle
com.vivaldi.browser,"Login does not work for the life of me. Sign In button does nothing. I love this app, don't get me wrong. But how do you break an already working feature?",1,0,"September 20, 2021",26BDdu0TsyhjcRhN,2021-09-20,1632110400.0,Communication
com.Funimation.FunimationNow,The sound and video never match up. Let alone the subtitles. When trying to stream it will randomly cut off and send you back to the home screen. It never correctly tracks which episode you're up to and sometimes won't stream the episode you're telling it to. I'm beyond disappointed and I definitely would've stuck with Animelab if I had the option.,1,8,"February 27, 2022",26BDdu0TsyhjcRhN,2022-02-27,1645938000.0,Entertainment
com.hitcents.drawastickmanepic2,Lol,3,0,"September 5, 2015",29UxWZD1GWGE1I1U,2015-09-05,1441425600.0,Adventure
org.lirr.portal,Idk if I. The only way dealing with this issue but its currently 830am and my app is showing me a timetable 4 hours ahead so its showing me train times for 12:30pm extremely frustrating !!!! Tried to call and troubleshoot no luck typical MTA bull fix this problem ASAP,2,1,"September 9, 2017",29UxWZD1GWGE1I1U,2017-09-09,1504929600.0,Maps & Navigation
com.game.idle.fantasy,decent game,1,0,"April 20, 2019",29UxWZD1GWGE1I1U,2019-04-20,1555732800.0,Role Playing
com.tocaboca.tocastable,very nice game,5,3,"March 27, 2020",29UxWZD1GWGE1I1U,2020-03-27,1585281600.0,Education
wordpuzzle.innovationgames.crossword,Good,4,0,"May 8, 2020",29UxWZD1GWGE1I1U,2020-05-08,1588910400.0,Word
com.whatsapp.w4b,Couldn't add images at all in the catalague.infact there is no option to add images.,3,5,"February 15, 2022",29UxWZD1GWGE1I1U,2022-02-15,1644901200.0,Communication
com.kbjgames.gametime2,Awesome game just started playing today and I'm hooked.,5,0,"March 29, 2018",2CyEcTS1eX04BJLv,2018-03-29,1522296000.0,Sports
com.romwe,it was very good but why have you started the flash deals for so long let it be for 2 days .. people are loosing interest because of this,2,0,"January 21, 2019",2CyEcTS1eX04BJLv,2019-01-21,1548046800.0,Shopping
com.noodlecake.altosodyssey,"Heard good things about this, but the wall of commercials prevented me to pay normally for the game so that I could play more than one hill",1,0,"June 29, 2020",2CyEcTS1eX04BJLv,2020-06-29,1593403200.0,Action
com.global.ztmslg,Cool,3,0,"July 4, 2021",2CyEcTS1eX04BJLv,2021-07-04,1625371200.0,Strategy
com.root.clean.boost.explorer.filemanager,Good,3,0,"September 8, 2021",2CyEcTS1eX04BJLv,2021-09-08,1631073600.0,Tools
com.socialquantum.acityint,I love this game,5,0,"December 24, 2021",2CyEcTS1eX04BJLv,2021-12-24,1640322000.0,Strategy
com.observa.observa,Great app,5,0,"February 15, 2022",2CyEcTS1eX04BJLv,2022-02-15,1644901200.0,Business
com.cooyostudio.marble.blast,I love this games,5,0,"February 27, 2022",2CyEcTS1eX04BJLv,2022-02-27,1645938000.0,Casual
com.stoneaxe.slapandrun,Not nyc,1,0,"March 13, 2022",2CyEcTS1eX04BJLv,2022-03-13,1647147600.0,Arcade
com.word.puzzle.game.connect,disappointing i wanted to findhiddeen wordsbut discovered those were only every so many other puzzles. false advertising. this happens far too iften. deleting.,1,15,"June 22, 2019",2JEuxZ6NFAbYzVYU,2019-06-22,1561176000.0,Word
com.wordgame.cross.android.en,So far so good.,1,0,"February 11, 2020",2JEuxZ6NFAbYzVYU,2020-02-11,1581397200.0,Word
com.two31play.solitaire,Can't even get the game to load to even begin to play it,1,0,"November 5, 2020",2JEuxZ6NFAbYzVYU,2020-11-05,1604552400.0,Card
com.ysjmwdfz.mfnmsen,Really good game but do you think you could add on option to re-watch past cutscenes in case of disconnections.,4,0,"March 25, 2021",2JEuxZ6NFAbYzVYU,2021-03-25,1616644800.0,Simulation
xyz.mreprogramming.ultimateghostdetector,Great app.. Just wish there was a better way to analyze the sound.. And save. Accidentally deleted the files.,4,3,"April 8, 2021",2JEuxZ6NFAbYzVYU,2021-04-08,1617854400.0,Entertainment
com.microsoft.emmx,"If it werent for certain lazy developers too lazy to expand layout format to certain webpage browsers, I would never use this...",1,0,"February 9, 2022",2JEuxZ6NFAbYzVYU,2022-02-09,1644382800.0,Communication
com.grammarly.android.keyboard,"Grammarly, isn't reliable. If you are a newbie writer sure it's great to have. But then you notice the annoying mistakes. And I mean really annoying Grammarky is a waste of space it couldn't even correct my spelling error. But writers out there if you can't get something better use Grammarly. Me trying to put some good stuff so devs won't hack my account",3,41,"February 21, 2022",2JEuxZ6NFAbYzVYU,2022-02-21,1645419600.0,Productivity
com.dhgate.buyermob,Scammers !!!!!!!!!!!😡😡😡😡😡😡😡😡😡,1,0,"February 24, 2022",2JEuxZ6NFAbYzVYU,2022-02-24,1645678800.0,Shopping
com.madhead.tos.zh,无限卡 无限无法登入 无限重试,2,4,"December 8, 2017",2JXLDYzYSuZwuwLh,2017-12-08,1512709200.0,Puzzle
pl.lukok.chess,"Quick to install. Very basic graphics, but very playable. Puzzles are a little basic.",4,13,"November 11, 2018",2JXLDYzYSuZwuwLh,2018-11-11,1541912400.0,Board
com.word.puzzle.game.connect,i love this game..,4,0,"June 10, 2019",2JXLDYzYSuZwuwLh,2019-06-10,1560139200.0,Word
com.google.android.apps.tasks,like the simple-ness if the app for my use however it needs a widget that can stay on my screen. I don't always hit the app to open but a having a widget when I'm scrolling through my screens would be so much more helpful.,3,2,"July 25, 2019",2JXLDYzYSuZwuwLh,2019-07-25,1564027200.0,Productivity
com.nixhydragames.thearcana,"I've been playing The Arcana off and on for about 3 years now and I'm still so in love with it🥰💞. The characters are amazing,the story line is perfect!🤩 and the mysteries and plot twists go above and beyond! The fact that there's a good ending AND a bad ending make this game that much more interesting! 10/10❤️❤️",5,0,"November 23, 2021",2JXLDYzYSuZwuwLh,2021-11-23,1637643600.0,Simulation
com.laminarresearch.x_plane10,Nice,5,0,"February 10, 2022",2JXLDYzYSuZwuwLh,2022-02-10,1644469200.0,Simulation
com.word.puzzle.game.connect,Great game don't like the install now adds that pop up,4,0,"October 4, 2018",2S5Ifsubcie6DhDX,2018-10-04,1538625600.0,Word
com.n3twork.legendary,Fun so far. Looks to be good game but ive just started.,4,0,"September 18, 2019",2S5Ifsubcie6DhDX,2019-09-18,1568779200.0,Role Playing
com.evogames.slavsforvk,Would be 5 star...if everything good didnt cost money.... Like 4.99 per week is INSANE! yall are crazy. ...other then that..i play for free and its alright.,3,0,"June 19, 2021",2S5Ifsubcie6DhDX,2021-06-19,1624075200.0,Casual
ru.taboo.app,Looks for low key relations.Going through a break up.Good. positive communication. ECT.,5,0,"January 28, 2022",2S5Ifsubcie6DhDX,2022-01-28,1643346000.0,Dating
com.didiglobal.passenger,👍👍👍,5,0,"April 4, 2022",2S5Ifsubcie6DhDX,2022-04-04,1649044800.0,Maps & Navigation
com.mufumbo.android.recipe.search,To Many Problems,2,0,"April 15, 2013",2TkCAt6i2G4y7UCH,2013-04-15,1365998400.0,Food & Drink
com.peoplemedia.ourtime,Low Fee/Low Rent Members,2,4,"October 25, 2015",2TkCAt6i2G4y7UCH,2015-10-25,1445745600.0,Dating
com.vistara.tsal,Great for use,4,0,"September 18, 2016",2TkCAt6i2G4y7UCH,2016-09-18,1474171200.0,Travel & Local
com.gameinsight.gplay.island2,Slow,2,0,"January 30, 2017",2TkCAt6i2G4y7UCH,2017-01-30,1485752400.0,Casual
ryan.ccw,great app,5,0,"May 27, 2019",2TkCAt6i2G4y7UCH,2019-05-27,1558929600.0,Books & Reference
com.dreamhomematch.casual.free,i would give higher rating but in the kitchen when installing wallpaper game shots off. i have reintalled about 5 times and still got same results,3,1,"July 13, 2019",2TkCAt6i2G4y7UCH,2019-07-13,1562990400.0,Casual
com.trueaxis.truesurf,finally a mobile surfing game worth playing! Awesome graphics and barrels of fun😎🙌,5,2,"August 14, 2019",2TkCAt6i2G4y7UCH,2019-08-14,1565755200.0,Sports
com.tayu.tau.pedometer,"Fun to use, gives speed, distance, time, and calories used.",4,0,"August 24, 2019",2TkCAt6i2G4y7UCH,2019-08-24,1566619200.0,Health & Fitness
com.kidsplaylearning.apps.colorbook,I also enjoyed this app.. Very helpful and educational for toodlers. 👍,5,21,"October 3, 2019",2TkCAt6i2G4y7UCH,2019-10-03,1570075200.0,Education
com.game.idle.fantasy,"Update 28.11.2020 - finally I can access the game again. So I've been playing the game for a few months now and I'm still enjoying the game but I can't seem to get any 6 or 7 star quests in the tavern and have wasted thousands of gems refreshing to try and get them. Also in the championship I lose to people with a power level of 1000 even though mine is over 900,000 which is ridiculous.",4,72,"November 28, 2020",2TkCAt6i2G4y7UCH,2020-11-28,1606539600.0,Role Playing
com.renard.ocr,Anmol Mehrotra,1,0,"March 4, 2021",2TkCAt6i2G4y7UCH,2021-03-04,1614834000.0,Productivity
com.and.games505.TerrariaPaid,You can't be able to get a new tablet iPad or phone and or restart either one of them and have all of your progress it's so annoying whenever you have beaten all bosses and have the zenith sword and all the goodies in thegameto all be gone when you install the game so ima give 0 starts of dating unless the give cloud save back,1,5,"May 9, 2021",2TkCAt6i2G4y7UCH,2021-05-09,1620532800.0,Adventure
sunbeesoft.queensidol.com,"The rhythm part of the game is too repetitive and boring. The rhythm game has to be played whenever doing a recording, concert, or music show. It made me listen to the songs so much that I'm starting to dislike the songs.",2,1,"July 26, 2021",2TkCAt6i2G4y7UCH,2021-07-26,1627272000.0,Simulation
com.zynga.crosswordswithfriends,APP suddenly stopped working.,2,2,"September 27, 2021",2TkCAt6i2G4y7UCH,2021-09-27,1632715200.0,Word
com.hm.goe,Best app ever,5,0,"January 8, 2022",2TkCAt6i2G4y7UCH,2022-01-08,1641618000.0,Lifestyle
com.netmarble.kofg,Love this game,5,0,"February 24, 2022",2TkCAt6i2G4y7UCH,2022-02-24,1645678800.0,Action
com.champion.cubes,It's fun without lots of full length ads.,5,0,"March 12, 2022",2TkCAt6i2G4y7UCH,2022-03-12,1647061200.0,Arcade
com.vblast.flipaclip,the drawing is very smooth and using it is very straightforward,4,0,"March 12, 2022",2TkCAt6i2G4y7UCH,2022-03-12,1647061200.0,Art & Design
com.lalapp.gloryagessamurais,It's not that fun and so many bugs that need to be fixed,1,0,"March 13, 2022",2TkCAt6i2G4y7UCH,2022-03-13,1647147600.0,Action
com.whatsapp.w4b,Good,5,0,"March 27, 2022",2TkCAt6i2G4y7UCH,2022-03-27,1648353600.0,Communication
com.Cheritz.MysticMessenger,"I'm sorry I have to give this a one star but, It works just fine in the prologue! But once I finish it it takes me to a chat and nothing happens! No its not paused and yes I have waited a good while! Is this a bug? If so could you fix it?",1,3,"October 14, 2018",2TwnmYB0rRkskfgs,2018-10-14,1539489600.0,Simulation
